antecedent,consequent,confidence,lift,support
"newspapers, tropical fruit",whole milk,0.5486111111111112,1.1973606445190992,0.020266803488968702
"newspapers, tropical fruit",other vegetables,0.3333333333333333,0.8851044504995458,0.012314007183170857
"newspapers, tropical fruit",rolls/buns,0.4027777777777778,1.1518912529550829,0.014879425346331451
"newspapers, tropical fruit",soda,0.3819444444444444,1.2183465175486452,0.014109799897383273
"newspapers, tropical fruit",yogurt,0.3888888888888889,1.3743326281857562,0.014366341713699333
"newspapers, tropical fruit",root vegetables,0.3055555555555556,1.324867136324311,0.011287839917906618
"newspapers, tropical fruit",sausage,0.2708333333333333,1.3147052718970524,0.010005130836326322
"root vegetables, yogurt, whole milk",other vegetables,0.5064935064935064,1.3448989702395695,0.020010261672652643
"root vegetables, yogurt, whole milk",rolls/buns,0.461038961038961,1.318510543015312,0.018214468958440224
"root vegetables, yogurt, whole milk",soda,0.42857142857142855,1.3670797287818564,0.01693175987685993
"root vegetables, yogurt, whole milk",tropical fruit,0.2727272727272727,1.1669494062468815,0.0107747562852745
"root vegetables, yogurt, whole milk",bottled water,0.3246753246753247,1.5193090223102228,0.012827090815802977
"root vegetables, yogurt, whole milk",sausage,0.2987012987012987,1.4499846355388073,0.011800923550538737
"root vegetables, yogurt, whole milk",citrus fruit,0.2532467532467532,1.3653607802985395,0.010005130836326322
"root vegetables, yogurt, whole milk",pastry,0.2532467532467532,1.4265257863523757,0.010005130836326322
"root vegetables, yogurt, whole milk",shopping bags,0.2987012987012987,1.774904973075705,0.011800923550538737
"specialty chocolate, other vegetables",whole milk,0.5700934579439252,1.2442465280321502,0.01564905079527963
"specialty chocolate, other vegetables",rolls/buns,0.38317757009345793,1.095837247413279,0.01051821446895844
"coffee, tropical fruit",whole milk,0.49606299212598426,1.0826727566109107,0.01616213442791175
"coffee, tropical fruit",other vegetables,0.44881889763779526,1.191754811302538,0.014622883530015392
"coffee, tropical fruit",rolls/buns,0.3543307086614173,1.013339033281148,0.011544381734222679
"coffee, tropical fruit",soda,0.3700787401574803,1.180496668685645,0.012057465366854798
"coffee, tropical fruit",yogurt,0.33858267716535434,1.1965505671718506,0.011031298101590559
"bottled water, root vegetables, rolls/buns",whole milk,0.6263736263736264,1.3670797287818564,0.014622883530015392
"bottled water, root vegetables, rolls/buns",other vegetables,0.5164835164835165,1.371425577147648,0.012057465366854798
"bottled water, root vegetables, rolls/buns",soda,0.42857142857142855,1.3670797287818564,0.010005130836326322
"candy, other vegetables",whole milk,0.5555555555555556,1.2125171083737714,0.012827090815802977
"candy, other vegetables",rolls/buns,0.4444444444444444,1.2710524170538844,0.01026167265264238
"candy, other vegetables",yogurt,0.43333333333333335,1.5313992142641284,0.010005130836326322
"frankfurter, rolls/buns",whole milk,0.5581395348837209,1.2181567228313237,0.03078501795792714
"frankfurter, rolls/buns",other vegetables,0.4697674418604651,1.247379760471453,0.025910723447922012
"frankfurter, rolls/buns",soda,0.413953488372093,1.32045065276139,0.022832221652129298
"frankfurter, rolls/buns",yogurt,0.32558139534883723,1.1506040608066797,0.017957927142124165
"frankfurter, rolls/buns",tropical fruit,0.2744186046511628,1.174186301789498,0.015135967162647512
"frankfurter, rolls/buns",root vegetables,0.32558139534883723,1.4116977520242129,0.017957927142124165
"frankfurter, rolls/buns",bottled water,0.26976744186046514,1.2623691336999918,0.014879425346331451
"frankfurter, rolls/buns",sausage,0.25116279069767444,1.2192186278200934,0.013853258081067214
"frankfurter, rolls/buns",citrus fruit,0.2372093023255814,1.2788960725658594,0.013083632632119035
"frankfurter, rolls/buns",pastry,0.22325581395348837,1.2575883855356902,0.012314007183170857
"frankfurter, rolls/buns",pip fruit,0.24651162790697675,1.444965903129918,0.013596716264751155
"frankfurter, rolls/buns",canned beer,0.2186046511627907,1.323169146323848,0.012057465366854798
"frankfurter, rolls/buns",bottled beer,0.22790697674418606,1.4351880377202542,0.012570548999486916
"frankfurter, rolls/buns",curd,0.20930232558139536,1.7321878240260704,0.011544381734222679
"butter, soda, other vegetables",whole milk,0.5730337078651685,1.2506637140304742,0.013083632632119035
"butter, soda, other vegetables",rolls/buns,0.4606741573033708,1.3174672525080995,0.01051821446895844
"bottled beer, tropical fruit",whole milk,0.5568862275449101,1.2154213409686785,0.023858388917393534
"bottled beer, tropical fruit",other vegetables,0.4550898203592814,1.2084060761311164,0.019497178040020522
"bottled beer, tropical fruit",rolls/buns,0.437125748502994,1.2501219131802428,0.018727552591072345
"bottled beer, tropical fruit",soda,0.32335329341317365,1.03144937620667,0.013853258081067214
"bottled beer, tropical fruit",yogurt,0.3712574850299401,1.3120232789181383,0.01590559261159569
"bottled beer, tropical fruit",root vegetables,0.2634730538922156,1.1424004049742562,0.011287839917906618
"bottled beer, tropical fruit",bottled water,0.2694610778443114,1.2609355119293226,0.011544381734222679
"bottled beer, tropical fruit",sausage,0.2634730538922156,1.2789762939873677,0.011287839917906618
"bottled beer, tropical fruit",pastry,0.25149700598802394,1.4166695510712677,0.0107747562852745
"bottled beer, tropical fruit",pip fruit,0.23952095808383234,1.4039890144522984,0.01026167265264238
"bottled beer, tropical fruit",whipped/sour cream,0.23353293413173654,1.5096374415348408,0.010005130836326322
"curd, rolls/buns, whole milk",other vegetables,0.5,1.3276566757493187,0.013340174448435094
"curd, rolls/buns, whole milk",soda,0.4326923076923077,1.3802247261739897,0.011544381734222679
"curd, rolls/buns, whole milk",yogurt,0.41346153846153844,1.4611723272194714,0.011031298101590559
"curd, rolls/buns, whole milk",sausage,0.375,1.8203611457036113,0.010005130836326322
"domestic eggs, soda, rolls/buns",whole milk,0.5915492957746479,1.2910745548317903,0.0107747562852745
"frozen vegetables, bottled beer",whole milk,0.5652173913043478,1.2336043624324455,0.010005130836326322
"sugar, soda",whole milk,0.5392156862745098,1.176854840480425,0.014109799897383273
"sugar, soda",other vegetables,0.5,1.3276566757493187,0.013083632632119035
"beef, whole milk",other vegetables,0.476,1.2639291553133514,0.030528476141611083
"beef, whole milk",rolls/buns,0.38,1.0867498165810712,0.024371472550025655
"beef, whole milk",soda,0.376,1.1993846153846155,0.024114930733709596
"beef, whole milk",yogurt,0.368,1.3005113327289213,0.023601847101077475
"beef, whole milk",tropical fruit,0.24,1.0269154774972558,0.01539250897896357
"beef, whole milk",root vegetables,0.312,1.35280978865406,0.020010261672652643
"beef, whole milk",bottled water,0.224,1.048201680672269,0.014366341713699333
"beef, whole milk",sausage,0.248,1.203865504358655,0.01590559261159569
"beef, whole milk",citrus fruit,0.264,1.4233360995850624,0.01693175987685993
"beef, whole milk",pastry,0.224,1.2617803468208093,0.014366341713699333
"beef, whole milk",pip fruit,0.244,1.4302436090225563,0.01564905079527963
"beef, whole milk",bottled beer,0.204,1.2846397415185784,0.013083632632119035
"beef, whole milk",whipped/sour cream,0.228,1.4738706467661693,0.014622883530015392
"butter, whole milk",other vegetables,0.4806201550387597,1.2761971146737638,0.03181118522319138
"butter, whole milk",rolls/buns,0.42248062015503873,1.2082387801645935,0.027963057978450487
"butter, whole milk",soda,0.34108527131782945,1.0880117738108832,0.022575679835813236
"butter, whole milk",yogurt,0.4069767441860465,1.4382550760083495,0.026936890713186248
"butter, whole milk",tropical fruit,0.2441860465116279,1.0448267939652311,0.01616213442791175
"butter, whole milk",root vegetables,0.2558139534883721,1.1091910908761673,0.01693175987685993
"butter, whole milk",bottled water,0.26744186046511625,1.251486641168095,0.017701385325808106
"butter, whole milk",sausage,0.26356589147286824,1.279426955119851,0.017444843509492047
"butter, whole milk",citrus fruit,0.2248062015503876,1.2120256896865986,0.014879425346331451
"butter, whole milk",pastry,0.22093023255813954,1.2444885065196936,0.014622883530015392
"butter, whole milk",pip fruit,0.2054263565891473,1.204138252608265,0.013596716264751155
"butter, whole milk",shopping bags,0.24031007751937986,1.427940064284364,0.01590559261159569
"butter, whole milk",canned beer,0.2054263565891473,1.2434036304107081,0.013596716264751155
"curd, bottled beer",whole milk,0.6,1.309518477043673,0.013853258081067214
"curd, bottled beer",other vegetables,0.5555555555555556,1.4751740841659098,0.012827090815802977
"curd, bottled beer",rolls/buns,0.5111111111111111,1.461710279611967,0.011800923550538737
"canned beer, root vegetables",whole milk,0.5837837837837838,1.2741260857722225,0.027706516162134428
"canned beer, root vegetables",other vegetables,0.44324324324324327,1.176949701745342,0.02103642893791688
"canned beer, root vegetables",rolls/buns,0.4810810810810811,1.3758283595407588,0.022832221652129298
"canned beer, root vegetables",soda,0.3891891891891892,1.2414561861370372,0.018471010774756286
"canned beer, root vegetables",yogurt,0.34594594594594597,1.2225723456911128,0.016418676244227808
"canned beer, root vegetables",tropical fruit,0.22162162162162163,0.9482778057970156,0.01051821446895844
"canned beer, root vegetables",bottled water,0.2702702702702703,1.2647221050582396,0.012827090815802977
"canned beer, root vegetables",sausage,0.2702702702702703,1.3119719969035037,0.012827090815802977
"canned beer, root vegetables",pastry,0.2810810810810811,1.583315107014529,0.013340174448435094
"canned beer, root vegetables",shopping bags,0.21621621621621623,1.2847725774555045,0.01026167265264238
"canned beer, root vegetables",frankfurter,0.22162162162162163,1.6117184348527633,0.01051821446895844
"ham, root vegetables",whole milk,0.6610169491525424,1.4426898475904872,0.010005130836326322
"napkins, rolls/buns",whole milk,0.5827338129496403,1.271834492092776,0.02077988712160082
"napkins, rolls/buns",other vegetables,0.49640287769784175,1.3181051888734245,0.017701385325808106
"napkins, rolls/buns",soda,0.3597122302158273,1.1474290289535964,0.012827090815802977
"napkins, rolls/buns",yogurt,0.31654676258992803,1.1186756850186215,0.011287839917906618
"napkins, rolls/buns",tropical fruit,0.31654676258992803,1.35444487439686,0.011287839917906618
"napkins, rolls/buns",root vegetables,0.31654676258992803,1.3725242275589982,0.011287839917906618
"napkins, rolls/buns",bottled water,0.2805755395683453,1.3129453220136975,0.010005130836326322
"beverages, soda",whole milk,0.5,1.0912653975363942,0.013083632632119035
"beverages, soda",other vegetables,0.4803921568627451,1.275591708072875,0.012570548999486916
"beverages, soda",rolls/buns,0.45098039215686275,1.2897443643635005,0.011800923550538737
"tropical fruit, yogurt, whole milk",other vegetables,0.503030303030303,1.3357030798447693,0.02129297075423294
"tropical fruit, yogurt, whole milk",rolls/buns,0.45454545454545453,1.2999399719869273,0.019240636223704463
"tropical fruit, yogurt, whole milk",soda,0.3515151515151515,1.1212815553241084,0.014879425346331451
"tropical fruit, yogurt, whole milk",root vegetables,0.2545454545454545,1.1036909697643844,0.0107747562852745
"tropical fruit, yogurt, whole milk",bottled water,0.24848484848484848,1.1627778384080905,0.01051821446895844
"tropical fruit, yogurt, whole milk",sausage,0.3393939393939394,1.6475187742933695,0.014366341713699333
"tropical fruit, yogurt, whole milk",pastry,0.23636363636363636,1.3314240672622175,0.010005130836326322
"pip fruit, rolls/buns, whole milk",other vegetables,0.46853146853146854,1.2440978639888722,0.01718830169317599
"pip fruit, rolls/buns, whole milk",soda,0.3916083916083916,1.2491730855069645,0.014366341713699333
"pip fruit, rolls/buns, whole milk",yogurt,0.3776223776223776,1.3345167977987562,0.013853258081067214
"pip fruit, rolls/buns, whole milk",root vegetables,0.2727272727272727,1.1825260390332692,0.010005130836326322
"pip fruit, rolls/buns, whole milk",bottled water,0.3076923076923077,1.439837473450919,0.011287839917906618
"pip fruit, rolls/buns, whole milk",sausage,0.32167832167832167,1.5615219151956385,0.011800923550538737
"pip fruit, rolls/buns, whole milk",pastry,0.32167832167832167,1.8119972513036096,0.011800923550538737
"yogurt, soda, whole milk",other vegetables,0.5141509433962265,1.3652318646856203,0.027963057978450487
"yogurt, soda, whole milk",rolls/buns,0.4528301886792453,1.295034538130373,0.024628014366341714
"yogurt, soda, whole milk",tropical fruit,0.27358490566037735,1.1706190584677838,0.014879425346331451
"yogurt, soda, whole milk",root vegetables,0.3113207547169811,1.3498646294625054,0.01693175987685993
"yogurt, soda, whole milk",bottled water,0.2688679245283019,1.2581598677206731,0.014622883530015392
"yogurt, soda, whole milk",sausage,0.3160377358490566,1.5341408397753704,0.01718830169317599
"yogurt, soda, whole milk",citrus fruit,0.2783018867924528,1.500443644145202,0.015135967162647512
"yogurt, soda, whole milk",pastry,0.23113207547169812,1.3019549569200566,0.012570548999486916
"yogurt, soda, whole milk",pip fruit,0.25,1.4654135338345866,0.013596716264751155
"yogurt, soda, whole milk",shopping bags,0.27358490566037735,1.6256615278416935,0.014879425346331451
"yogurt, soda, whole milk",whipped/sour cream,0.2028301886792453,1.3111643042648393,0.011031298101590559
"yogurt, soda, whole milk",pork,0.2169811320754717,1.6391326605236214,0.011800923550538737
"canned beer, whole milk",other vegetables,0.4294117647058823,1.1402227921141208,0.03745510518214469
"canned beer, whole milk",rolls/buns,0.40588235294117647,1.1607699279271504,0.03540277065161621
"canned beer, whole milk",soda,0.34705882352941175,1.1070665254645229,0.030271934325295024
"canned beer, whole milk",yogurt,0.32941176470588235,1.164140579169111,0.028732683427398667
"canned beer, whole milk",tropical fruit,0.27941176470588236,1.1955511073803837,0.024371472550025655
"canned beer, whole milk",root vegetables,0.3176470588235294,1.3772950336975722,0.027706516162134428
"canned beer, whole milk",bottled water,0.2676470588235294,1.25244686109738,0.023345305284761416
"canned beer, whole milk",sausage,0.23823529411764705,1.1564647278587648,0.02077988712160082
"canned beer, whole milk",citrus fruit,0.22647058823529412,1.2209991050362052,0.019753719856336584
"canned beer, whole milk",pastry,0.22941176470588234,1.2922645358721523,0.020010261672652643
"canned beer, whole milk",pip fruit,0.20588235294117646,1.206811145510836,0.017957927142124165
"canned beer, whole milk",shopping bags,0.2529411764705882,1.5029949784791965,0.022062596203181118
"chicken, whipped/sour cream",whole milk,0.5652173913043478,1.2336043624324455,0.010005130836326322
"fruit/vegetable juice, rolls/buns, whole milk",other vegetables,0.514018691588785,1.3648806946955612,0.014109799897383273
"fruit/vegetable juice, rolls/buns, whole milk",soda,0.37383177570093457,1.1924682992489715,0.01026167265264238
"fruit/vegetable juice, rolls/buns, whole milk",yogurt,0.3925233644859813,1.3871768583557165,0.0107747562852745
"coffee, pip fruit",whole milk,0.6451612903225806,1.4080843839179278,0.01539250897896357
"coffee, pip fruit",other vegetables,0.5053763440860215,1.3419325539831823,0.012057465366854798
"brown bread, soda",whole milk,0.5271739130434783,1.1505732995764155,0.024884556182657773
"brown bread, soda",other vegetables,0.4891304347826087,1.2987945741025946,0.023088763468445357
"brown bread, soda",rolls/buns,0.47282608695652173,1.3522201665124884,0.022319138019497177
"brown bread, soda",yogurt,0.31521739130434784,1.1139776893058457,0.014879425346331451
"brown bread, soda",tropical fruit,0.32608695652173914,1.3952655944256194,0.01539250897896357
"brown bread, soda",root vegetables,0.30978260869565216,1.3431953378149635,0.014622883530015392
"brown bread, soda",bottled water,0.32065217391304346,1.5004828018163787,0.015135967162647512
"brown bread, soda",sausage,0.33152173913043476,1.609304780984352,0.01564905079527963
"brown bread, soda",citrus fruit,0.22282608695652173,1.201350051115521,0.01051821446895844
"brown bread, soda",pastry,0.2391304347826087,1.3470092988187987,0.011287839917906618
"brown bread, soda",pip fruit,0.23369565217391305,1.3698430859758093,0.011031298101590559
"brown bread, soda",shopping bags,0.2717391304347826,1.6146937963944856,0.012827090815802977
"brown bread, soda",canned beer,0.2717391304347826,1.6447812584391033,0.012827090815802977
"brown bread, soda",newspapers,0.21195652173913043,1.5159752692461108,0.010005130836326322
"bottled beer, root vegetables, other vegetables",whole milk,0.525,1.1458286674132139,0.0107747562852745
"hamburger meat, bottled water",whole milk,0.6153846153846154,1.3430958738909466,0.012314007183170857
"hamburger meat, bottled water",other vegetables,0.5897435897435898,1.5659540278068889,0.011800923550538737
"curd, whipped/sour cream",whole milk,0.5357142857142857,1.1692129259318509,0.011544381734222679
"curd, whipped/sour cream",other vegetables,0.4642857142857143,1.2328240560529389,0.010005130836326322
"red/blush wine, whole milk",other vegetables,0.5119047619047619,1.3592675489814454,0.011031298101590559
"red/blush wine, whole milk",rolls/buns,0.5,1.42993396918562,0.0107747562852745
"white bread, root vegetables",whole milk,0.5784313725490197,1.262444283424456,0.015135967162647512
"white bread, root vegetables",other vegetables,0.4019607843137255,1.0673318373670995,0.01051821446895844
"white bread, root vegetables",rolls/buns,0.4411764705882353,1.2617064433990766,0.011544381734222679
"pastry, tropical fruit, yogurt",whole milk,0.6,1.309518477043673,0.010005130836326322
"coffee, domestic eggs",whole milk,0.5121951219512195,1.117881626744599,0.0107747562852745
"beef, yogurt, other vegetables",whole milk,0.6493506493506493,1.417227789008304,0.012827090815802977
"beef, frankfurter",whole milk,0.5641025641025641,1.2311712177333678,0.011287839917906618
"pip fruit, sausage, other vegetables",whole milk,0.5176470588235295,1.1297806468612082,0.011287839917906618
"pip fruit, sausage, other vegetables",rolls/buns,0.4823529411764706,1.379465711449657,0.01051821446895844
"pip fruit, sausage, other vegetables",yogurt,0.49411764705882355,1.7462108687536666,0.0107747562852745
"shopping bags, pastry",whole milk,0.5739130434782609,1.2525828910852526,0.01693175987685993
"shopping bags, pastry",other vegetables,0.5130434782608696,1.362291197725388,0.015135967162647512
"shopping bags, pastry",rolls/buns,0.4956521739130435,1.4174997607579192,0.014622883530015392
"shopping bags, pastry",soda,0.3826086956521739,1.2204653810574255,0.011287839917906618
"shopping bags, pastry",yogurt,0.3391304347826087,1.1984863415980134,0.010005130836326322
"sausage, yogurt, other vegetables",whole milk,0.6206896551724138,1.354674286596903,0.023088763468445357
"sausage, yogurt, other vegetables",rolls/buns,0.5310344827586206,1.5186884914109342,0.019753719856336584
"sausage, yogurt, other vegetables",soda,0.35172413793103446,1.1219481912071787,0.013083632632119035
"sausage, yogurt, other vegetables",tropical fruit,0.296551724137931,1.268889814148908,0.011031298101590559
"sausage, yogurt, other vegetables",root vegetables,0.2896551724137931,1.2559242069732655,0.0107747562852745
"sausage, yogurt, other vegetables",bottled water,0.296551724137931,1.3877054269983855,0.011031298101590559
"sausage, yogurt, other vegetables",pip fruit,0.2896551724137931,1.6978584392014522,0.0107747562852745
"bottled water, rolls/buns",whole milk,0.56957928802589,1.2431243363521383,0.04515135967162647
"bottled water, rolls/buns",other vegetables,0.4627831715210356,1.2288343341886898,0.03668547973319651
"bottled water, rolls/buns",soda,0.39158576051779936,1.2491008956615237,0.0310415597742432
"bottled water, rolls/buns",yogurt,0.3333333333333333,1.177999395587791,0.02642380708055413
"bottled water, rolls/buns",tropical fruit,0.2783171521035599,1.1908674631170983,0.022062596203181118
"bottled water, rolls/buns",root vegetables,0.29449838187702265,1.2769240184167232,0.023345305284761416
"bottled water, rolls/buns",sausage,0.2459546925566343,1.1939369758228648,0.019497178040020522
"bottled water, rolls/buns",citrus fruit,0.23624595469255663,1.2737022564198972,0.018727552591072345
"bottled water, rolls/buns",pastry,0.22653721682847897,1.276072357221692,0.017957927142124165
"bottled water, rolls/buns",pip fruit,0.2297734627831715,1.346852568313989,0.018214468958440224
"bottled water, rolls/buns",shopping bags,0.2297734627831715,1.365330728550004,0.018214468958440224
"bottled water, rolls/buns",canned beer,0.20064724919093851,1.2144766728979477,0.01590559261159569
"bottled water, rolls/buns",bottled beer,0.20388349514563106,1.2839060809009208,0.01616213442791175
"butter, rolls/buns, other vegetables",whole milk,0.6063829787234043,1.3234495246717972,0.014622883530015392
"butter, rolls/buns, other vegetables",soda,0.43617021276595747,1.3913187310652229,0.01051821446895844
"butter, rolls/buns, other vegetables",yogurt,0.43617021276595747,1.5414247410350883,0.01051821446895844
"butter, pastry",whole milk,0.5643564356435643,1.2317253001895934,0.014622883530015392
"butter, pastry",other vegetables,0.5346534653465347,1.4196724849596676,0.013853258081067214
"butter, pastry",rolls/buns,0.38613861386138615,1.1043054415492908,0.010005130836326322
"butter, pastry",soda,0.39603960396039606,1.263308000194455,0.01026167265264238
"butter, pastry",yogurt,0.43564356435643564,1.5395635665107763,0.011287839917906618
"hygiene articles, other vegetables",whole milk,0.5340909090909091,1.16566985645933,0.012057465366854798
"chicken, root vegetables",whole milk,0.5157894736842106,1.1257264100901752,0.012570548999486916
"chicken, root vegetables",other vegetables,0.4631578947368421,1.2298293417467374,0.011287839917906618
"chicken, root vegetables",rolls/buns,0.5052631578947369,1.4449859057033634,0.012314007183170857
"citrus fruit, soda",whole milk,0.4921259842519685,1.0740801156854274,0.032067727039507436
"citrus fruit, soda",other vegetables,0.4251968503937008,1.1290308738655626,0.027706516162134428
"citrus fruit, soda",rolls/buns,0.3937007874015748,1.1259322592012757,0.025654181631605953
"citrus fruit, soda",yogurt,0.36220472440944884,1.2800308393001194,0.023601847101077475
"citrus fruit, soda",tropical fruit,0.2952755905511811,1.263429475267293,0.019240636223704463
"citrus fruit, soda",root vegetables,0.24803149606299213,1.0754469095145087,0.01616213442791175
"citrus fruit, soda",bottled water,0.2992125984251969,1.4001569131589644,0.019497178040020522
"citrus fruit, soda",sausage,0.22440944881889763,1.0893499769564918,0.014622883530015392
"citrus fruit, soda",pastry,0.23228346456692914,1.3084406717946384,0.015135967162647512
"citrus fruit, soda",pip fruit,0.21653543307086615,1.2692558167071222,0.014109799897383273
"citrus fruit, soda",shopping bags,0.22440944881889763,1.333457365085462,0.014622883530015392
"citrus fruit, soda",bottled beer,0.20078740157480315,1.2644091944080498,0.013083632632119035
"citrus fruit, soda",newspapers,0.20078740157480315,1.4360904428230874,0.013083632632119035
"curd, other vegetables, whole milk",rolls/buns,0.46017699115044247,1.3160454229672962,0.013340174448435094
"curd, other vegetables, whole milk",soda,0.4778761061946903,1.524354387845256,0.013853258081067214
"curd, other vegetables, whole milk",yogurt,0.48672566371681414,1.7200876130264204,0.014109799897383273
"curd, other vegetables, whole milk",bottled water,0.39823008849557523,1.8635064645327157,0.011544381734222679
"curd, other vegetables, whole milk",sausage,0.35398230088495575,1.7183350047939694,0.01026167265264238
"margarine, yogurt, whole milk",other vegetables,0.5375,1.4272309264305176,0.011031298101590559
"bottled water, root vegetables, whole milk",other vegetables,0.48360655737704916,1.2841269486755706,0.015135967162647512
"bottled water, root vegetables, whole milk",rolls/buns,0.4672131147540984,1.336167807271809,0.014622883530015392
"bottled water, root vegetables, whole milk",soda,0.4262295081967213,1.3596093477502615,0.013340174448435094
"bottled water, root vegetables, whole milk",yogurt,0.4098360655737705,1.4483599126079398,0.012827090815802977
"yogurt, rolls/buns, other vegetables",whole milk,0.6568627450980392,1.4336231693125179,0.03437660338635198
"yogurt, rolls/buns, other vegetables",soda,0.38235294117647056,1.2196495619524406,0.020010261672652643
"yogurt, rolls/buns, other vegetables",tropical fruit,0.28431372549019607,1.2165256882116184,0.014879425346331451
"yogurt, rolls/buns, other vegetables",root vegetables,0.27450980392156865,1.1902549673929639,0.014366341713699333
"yogurt, rolls/buns, other vegetables",bottled water,0.2696078431372549,1.2616222959772143,0.014109799897383273
"yogurt, rolls/buns, other vegetables",sausage,0.37745098039215685,1.832258930969648,0.019753719856336584
"yogurt, rolls/buns, other vegetables",citrus fruit,0.2549019607843137,1.3742847069671573,0.013340174448435094
"yogurt, rolls/buns, other vegetables",pastry,0.2107843137254902,1.1873370735577466,0.011031298101590559
"yogurt, rolls/buns, other vegetables",pip fruit,0.22549019607843138,1.3217455403213918,0.011800923550538737
"yogurt, rolls/buns, other vegetables",shopping bags,0.2696078431372549,1.602029531324725,0.014109799897383273
"yogurt, rolls/buns, other vegetables",canned beer,0.20588235294117646,1.24616368286445,0.0107747562852745
"yogurt, rolls/buns, other vegetables",frankfurter,0.21568627450980393,1.5685542873865965,0.011287839917906618
"yogurt, rolls/buns, other vegetables",butter,0.20098039215686275,1.5890904028954382,0.01051821446895844
"dessert, whole milk",other vegetables,0.4716981132075472,1.2525062978767159,0.019240636223704463
"dessert, whole milk",rolls/buns,0.4339622641509434,1.2410747657082741,0.017701385325808106
"dessert, whole milk",soda,0.3270440251572327,1.0432222668272448,0.013340174448435094
"dessert, whole milk",yogurt,0.3836477987421384,1.3558106251104765,0.01564905079527963
"dessert, whole milk",tropical fruit,0.25157232704402516,1.0764313181312954,0.01026167265264238
"dessert, whole milk",root vegetables,0.3333333333333333,1.4453096032628845,0.013596716264751155
"dessert, whole milk",bottled water,0.27044025157232704,1.2655175277658233,0.011031298101590559
"dessert, whole milk",sausage,0.27044025157232704,1.3127971365241977,0.011031298101590559
"dessert, whole milk",pastry,0.24528301886792453,1.381666484894754,0.010005130836326322
"root vegetables, other vegetables",whole milk,0.4822888283378747,1.0526102199669851,0.045407901487942534
"root vegetables, other vegetables",rolls/buns,0.43869209809264303,1.2546014661519609,0.041303232426885585
"root vegetables, other vegetables",soda,0.3651226158038147,1.1646873620321356,0.03437660338635198
"root vegetables, other vegetables",yogurt,0.35967302452316074,1.2710838164925482,0.03386351975371986
"root vegetables, other vegetables",tropical fruit,0.23160762942779292,0.9910060806910393,0.02180605438686506
"root vegetables, other vegetables",bottled water,0.27520435967302453,1.2878110372214282,0.025910723447922012
"root vegetables, other vegetables",sausage,0.29155313351498635,1.4152853230901827,0.02744997434581837
"root vegetables, other vegetables",pastry,0.21525885558583105,1.2125419350774125,0.020266803488968702
"root vegetables, other vegetables",shopping bags,0.23705722070844687,1.4086113510998872,0.022319138019497177
"root vegetables, other vegetables",canned beer,0.22343324250681199,1.3523956200179394,0.02103642893791688
"root vegetables, other vegetables",bottled beer,0.21798365122615804,1.372698340031606,0.02052334530528476
"pastry, bottled water, other vegetables",whole milk,0.6410256410256411,1.3990582019697362,0.012827090815802977
"pastry, bottled water, other vegetables",rolls/buns,0.5,1.42993396918562,0.010005130836326322
"sausage, soda, whole milk",other vegetables,0.4807692307692308,1.276592957451268,0.019240636223704463
"sausage, soda, whole milk",rolls/buns,0.5256410256410257,1.503263916323344,0.02103642893791688
"sausage, soda, whole milk",yogurt,0.42948717948717946,1.5178069135458074,0.01718830169317599
"sausage, soda, whole milk",tropical fruit,0.27564102564102566,1.17941681443328,0.011031298101590559
"sausage, soda, whole milk",root vegetables,0.3333333333333333,1.4453096032628845,0.013340174448435094
"sausage, soda, whole milk",bottled water,0.3076923076923077,1.439837473450919,0.012314007183170857
"sausage, soda, whole milk",pip fruit,0.25,1.4654135338345866,0.010005130836326322
"shopping bags, sausage, yogurt",whole milk,0.65,1.4186450167973124,0.010005130836326322
bottled water,whole milk,0.5258103241296519,1.1475972247801696,0.11236531554643407
bottled water,other vegetables,0.43937575030012005,1.1666802960966403,0.09389430477167779
bottled water,rolls/buns,0.3709483793517407,1.0608633768988154,0.0792714212416624
bottled water,soda,0.3565426170468187,1.1373184298269226,0.07619291944586967
bottled water,yogurt,0.31092436974789917,1.09880615890962,0.06644433042585941
bottled water,tropical fruit,0.26410564225690275,1.1300590488665279,0.05643919958953309
bottled water,root vegetables,0.2533013205282113,1.0982964932357815,0.05413032324268856
bottled water,sausage,0.2304921968787515,1.1188774388958571,0.04925602873268343
bottled water,citrus fruit,0.2112845138055222,1.1391245294798418,0.04515135967162647
bottled water,pastry,0.20408163265306123,1.1495812197711455,0.04361210877373012
"whipped/sour cream, other vegetables, whole milk",rolls/buns,0.44755244755244755,1.2799408954948208,0.016418676244227808
"whipped/sour cream, other vegetables, whole milk",soda,0.3986013986013986,1.2714797477481603,0.014622883530015392
"whipped/sour cream, other vegetables, whole milk",yogurt,0.4195804195804196,1.482796441998618,0.01539250897896357
"whipped/sour cream, other vegetables, whole milk",sausage,0.3146853146853147,1.527575786604429,0.011544381734222679
"canned beer, pip fruit",whole milk,0.5737704918032787,1.2522717676647146,0.017957927142124165
"canned beer, pip fruit",other vegetables,0.47540983606557374,1.2623620851386965,0.014879425346331451
"canned beer, pip fruit",rolls/buns,0.3770491803278688,1.0783108620088282,0.011800923550538737
"canned beer, pip fruit",soda,0.3360655737704918,1.07199967803386,0.01051821446895844
"canned beer, pip fruit",yogurt,0.319672131147541,1.129720731834193,0.010005130836326322
"cream cheese , rolls/buns",whole milk,0.5813953488372093,1.2689132529492957,0.019240636223704463
